"TELEPHONIC_ADDRESS_ID","SITE_NAME","3"
"100105155",ELDORET_KFS_2G,2004
"100105945",ELDORET_BUS_PARK_2G,56
"100118190",ELDORET_POLYTECHNIC_2G,26
"100132754",ELDORET_NORTHWEST_NEW_3G,1096
"100146026",ELDORET_EAST_2G,338
"100162842",ELDORET_AIRPORT_2G,968
"100167008",ELDORET_EAST_4G,570
"100174580",ELDORET_NORTH_WEST_4G,558
"100187406",ELDORET_CHEPTIRET_3G,40
"100187622",ELDORET_LANGAS_NEW_3G,
"100189577",ELDORET_OUTSPAN_4G,846
"100192538",ELDORET_HILL_4G,1318
"100194156",ELDORET_LANGAS_NEW_2G,94
"100196149",ELDORET_KFS_4G,18
"100196262",ELDORET_LANGAS_NEW_4G,8500
"100196299",ELDORET_OUTSPAN_4G,1162
"100196307",ELDORET_TEXTILE_INDUSTRY_4G,870
"100196460",ELDORET_LANGAS_NEW_4G,
"100199197",ELDORET_NORTH_4G,4952
"100202244",ELDORET_WEST_INDIES_4G,3190
"100204174",ELDORET_EAST_4G,3090
"100206219",ELDORET_HURUMA_3G,1488
"100212188",ELDORET_NORTH_WEST_2G,398
"100218844",ELDORET_BUS_PARK_3G,1142
"100218976",ELDORET_EAST_3G,660
"100219104",ELDORET_POLYTECHNIC_3G,40
"100231500",ELDORET_RAIL_STATION_2G,320
"100240701",ELDORET_HURUMA_KINGONGO_2G,652
"100267375",ELDORET_HILL_2G,324
"100279766",ELDORET_KIPKOROGOT_4G,118
"100286816",ELDORET_TEXTILE_INDUSTRY_2G,828
"100287877",ELDORET_RAYMOND_4G,1054
"100288303",ELDORET_NORTHWEST_NEW_2G,400
"100288754",ELDORET_KIPSONA_ESTATE_3G,1198
"100292494",ELDORET_ANNEX_2G,294
"100292733",ELDORET_KIMUMU_3G,142
"100292968",ELDORET_SOSIANI_2G,562
"100293367",ELDORET_NORTHWEST_NEW_4G,5508
"100298343",ELDORET_POLYTECHNIC_2G,
"100298680",ELDORET_BUS_PARK_2G,0
"100301714",ELDORET_LANGAS_NEW_3G,
"100322455",ELDORET_LANGAS_NEW_2G,302
"100328752",ELDORET_CHEPTIRET_3G,3684
"100329949",ELDORET_KIPSONA_ESTATE_2G,186
"100330237",ELDORET_HILL_2G,146
"100331762",ELDORET_KIPKAREN_2G,800
"100340389",ELDORET_LANGAS_NEW_4G,20
"100366796",ELDORET_CHEPKOILEL_CAMPUS_3G,1078
"100373877",ELDORET_KIMUMU_4G,6466
"100397975",ELDORET_LANGAS_NEW_3G,1694
"100403976",ELDORET_HURUMA_KINGONGO_2G,238
"100404352",ELDORET_NORTHWEST_NEW_2G,1482
"100404399",ELDORET_BUS_PARK_2G,826
"100404564",ELDORET_KAPSOYA_ESTATE_4G,108
"100416528",ELDORET_KIPSONA_ESTATE_3G,1942
"100418028",ELDORET_POLYTECHNIC_ATC_2G,144
"100428801",ELDORET_ANNEX_2G,248
"100428878",ELDORET_LANGAS_4G,2450
"100432217",ELDORET_YAMUMBI_4G,680
"100436247",ELDORET_BUS_PARK_2G,3054
"100436422",ELDORET_RAIL_STATION_4G,
"100436926",ELDORET_YAMUMBI_2G,740
"100438026",ELDORET_NORTH_2G,138
"100438323",ELDORET_CHEPKOILEL_CAMPUS_2G,90
"100447352",ELDORET_HURUMA_3G,414
"100449375",ELDORET_KIDIWA_2G,58
"100449566",ELDORET_LANGAS_NEW_2G,264
"100449603",ELDORET_LANGAS_NEW_4G,1840
"100450281",ELDORET_LANGAS_NEW_3G,
"100453075",ELDORET_KIPKOROGOT_3G,60
"100462449",ELDORET_BACON_ESTATE_4G,84
"100478430",ELDORET_KIDIWA_2G,68
"100479386",ELDORET_BUS_PARK_2G,5138
"100481707",ELDORET_KAPSOYA_4G,3380
"100490039",ELDORET_POLYTECHNIC_3G,1028
"100494301",ELDORET_RAIL_STATION_3G,274
"100494908",ELDORET_EATECH_4G,76
"100495294",ELDORET_TEXTILE_INDUSTRY_4G,
"100495313",ELDORET_NORTH_WEST_4G,2026
"100495566",ELDORET_POLYTECHNIC_4G,884
"100495933",ELDORET_POLYTECHNIC_2G,340
"100511388",ELDORET_POLYTECHNIC_2G,
"100511615",ELDORET_EAST_4G,1518
"100512553",ELDORET_NORTH_WEST_3G,940
"100517693",ELDORET_AIRPORT_3G,2268
"100527319",ELDORET_LANGAS_NEW_3G,1472
"100532729",ELDORET_KIDIWA_4G,342
"100532769",ELDORET_KAPSOYA_4G,400
"100535102",ELDORET_BACON_ESTATE_4G,1902
"100536783",ELDORET_NORTH_4G,628
"100542125",ELDORET_KIPSONA_ESTATE_3G,222
"100542526",ELDORET_LANGAS_2G,0
"100546074",ELDORET_HURUMA_4G,8426
"100551272",ELDORET_NORTH_2G,
"100551580",ELDORET_LANGAS_NEW_4G,
"100552248",ELDORET_NORTH_WEST_4G,2766
"100561431",ELDORET_KIPKOROGOT_4G,4458
"100561863",ELDORET_EAST_4G,
"100571172",ELDORET_YAMUMBI_2G,
"100573581",ELDORET_EATECH_3G,1880
"100575890",ELDORET_LANGAS_NEW_4G,
"100600227",ELDORET_BUS_PARK_2G,368
"100600425",ELDORET_HURUMA_4G,132
"100600821",ELDORET_RAIL_STATION_3G,660
"100602156",ELDORET_WEST_INDIES_3G,36
"100605308",ELDORET_TEXTILE_INDUSTRY_4G,218
"100608912",ELDORET_BUS_PARK_2G,342
"100610124",ELDORET_KIMUMU_4G,2750
"100612422",ELDORET_KIDIWA_3G,154
"100618154",ELDORET_EATECH_3G,674
"100618550",ELDORET_BACON_ESTATE_2G,382
"100630499",ELDORET_NORTH_WEST_2G,478
"100636362",ELDORET_HURUMA_KINGONGO_2G,88
"100654436",ELDORET_LANGAS_NEW_3G,1826
"100669575",ELDORET_KIPKAREN_4G,
"100670955",ELDORET_CHEPTIRET_2G,240
"100671969",ELDORET_KIDIWA_2G,240
"100673179",ELDORET_HURUMA_KINGONGO_2G,228
"100675077",ELDORET_RAYMOND_2G,178
"100688732",ELDORET_HURUMA_KINGONGO_2G,1058
"100692998",ELDORET_ANNEX_2G,958
"100694719",ELDORET_OUTSPAN_4G,2156
"100698089",ELDORET_KIPKOROGOT_2G,10
"100703355",ELDORET_CHEPKOILEL_CAMPUS_3G,560
"100711955",ELDORET_EAST_3G,876
"100713274",ELDORET_KIPKAREN_2G,
"100714180",ELDORET_KIMUMU_2G,16
